Order_ID,Order_Date,Customer,State,Category,Product,Quantity,Unit_Price,Discount_Percent,Sales,Profit,Payment_Method,Year,Month,Month_Name,Year_Month,Profit_Margin,Discount_Amount
ORD10268,2025-06-29,Customer_121,Andhra Pradesh,Home & Kitchen,Mixer,5,2840,0,14200.0,2586.6,UPI,2025,6,June,2025-06,18.21549295774648,0.0
ORD10162,2025-06-29,Customer_040,Telangana,Electronics,Mobile,5,36264,10,163188.0,31911.17,UPI,2025,6,June,2025-06,19.554850846875997,18132.0
ORD10264,2025-06-29,Customer_116,Andhra Pradesh,Electronics,Laptop,2,74075,10,133335.0,23449.14,UPI,2025,6,June,2025-06,17.58663516706041,14815.0
ORD10015,2025-06-29,Customer_161,Karnataka,Home & Kitchen,Mixer,2,7500,0,15000.0,2760.17,Net Banking,2025,6,June,2025-06,18.401133333333334,0.0
ORD10693,2025-06-29,Customer_093,Maharashtra,Electronics,Monitor,2,11437,0,22874.0,2171.29,UPI,2025,6,June,2025-06,9.492393110081315,0.0
ORD10764,2025-06-30,Customer_080,Karnataka,Furniture,Desk,1,24135,5,22928.25,3156.55,Credit Card,2025,6,June,2025-06,13.767077731619292,1206.75
ORD10969,2025-06-30,Customer_119,Tamil Nadu,Furniture,Desk,5,24753,5,117576.75,28090.88,Net Banking,2025,6,June,2025-06,23.891526173329336,6188.25
ORD10965,2025-06-30,Customer_062,Tamil Nadu,Clothing,Backpack,2,3018,5,5734.2,1291.17,Debit Card,2025,6,June,2025-06,22.517003243695722,301.8
ORD10374,2025-06-30,Customer_085,Andhra Pradesh,Home & Kitchen,Mixer,1,6000,5,5700.0,754.23,UPI,2025,6,June,2025-06,13.232105263157894,300.0
ORD10384,2025-07-01,Customer_026,Telangana,Electronics,Headphones,3,3242,5,9239.7,1841.43,UPI,2025,7,July,2025-07,19.92954316698594,486.3
ORD10309,2025-07-01,Customer_026,Karnataka,Home & Kitchen,Air Fryer,5,10574,10,47583.0,3910.97,Net Banking,2025,7,July,2025-07,8.219258979047138,5287.0
ORD10780,2025-07-01,Customer_105,Maharashtra,Clothing,Backpack,3,2900,0,8700.0,1186.46,Cash,2025,7,July,2025-07,13.637471264367818,0.0
ORD10148,2025-07-02,Customer_008,Delhi,Clothing,T-Shirt,4,1095,0,4380.0,717.14,UPI,2025,7,July,2025-07,16.373059360730593,0.0
ORD10721,2025-07-03,Customer_190,Telangana,Furniture,Sofa,3,27180,10,73386.0,8623.64,UPI,2025,7,July,2025-07,11.75106968631619,8154.0
ORD10533,2025-07-03,Customer_122,Tamil Nadu,Electronics,Headphones,3,9125,10,24637.5,4089.05,UPI,2025,7,July,2025-07,16.59685438863521,2737.5
ORD10290,2025-07-05,Customer_174,Telangana,Home & Kitchen,Dinner Set,3,4628,10,12495.6,2547.76,Debit Card,2025,7,July,2025-07,20.389257018470502,1388.4
ORD10772,2025-07-06,Customer_123,Maharashtra,Electronics,Keyboard,4,2348,10,8452.8,1110.86,UPI,2025,7,July,2025-07,13.141917471133826,939.2
ORD10031,2025-07-06,Customer_093,Maharashtra,Electronics,Monitor,4,28584,0,114336.0,26238.53,Debit Card,2025,7,July,2025-07,22.948616358802127,0.0
ORD10980,2025-07-07,Customer_155,Maharashtra,Furniture,Sofa,4,16196,5,61544.8,12155.83,UPI,2025,7,July,2025-07,19.751189377494114,3239.2
ORD10953,2025-07-07,Customer_054,Delhi,Electronics,Laptop,3,68360,5,194826.0,36614.46,Credit Card,2025,7,July,2025-07,18.79341566320717,10254.0
ORD10812,2025-07-07,Customer_042,Karnataka,Clothing,Jacket,4,5666,10,20397.6,2287.86,Debit Card,2025,7,July,2025-07,11.216319567007885,2266.4
ORD10325,2025-07-07,Customer_149,Kerala,Furniture,Bookshelf,4,3331,0,13324.0,3302.32,Cash,2025,7,July,2025-07,24.78474932452717,0.0
ORD10814,2025-07-08,Customer_137,Tamil Nadu,Home & Kitchen,Dinner Set,1,3222,5,3060.9,510.83,UPI,2025,7,July,2025-07,16.688882354862947,161.1
ORD10352,2025-07-08,Customer_161,Telangana,Electronics,Monitor,3,15439,0,46317.0,7193.76,Net Banking,2025,7,July,2025-07,15.531575879266793,0.0
ORD10106,2025-07-08,Customer_074,Delhi,Furniture,Table,4,5089,10,18320.4,4501.27,Credit Card,2025,7,July,2025-07,24.569714635051636,2035.6
ORD10766,2025-07-08,Customer_104,Karnataka,Clothing,Jacket,1,2739,5,2602.05,423.22,Debit Card,2025,7,July,2025-07,16.26486808477931,136.95
ORD10025,2025-07-10,Customer_143,Maharashtra,Home & Kitchen,Mixer,1,2782,20,2225.6,246.82,Credit Card,2025,7,July,2025-07,11.090043134435659,556.4
ORD10157,2025-07-11,Customer_005,Tamil Nadu,Clothing,Jacket,2,5978,10,10760.4,1142.36,Net Banking,2025,7,July,2025-07,10.6163339652801,1195.6
ORD10177,2025-07-11,Customer_016,Karnataka,Clothing,Shoes,2,1764,0,3528.0,777.68,Credit Card,2025,7,July,2025-07,22.043083900226755,0.0
ORD10521,2025-07-12,Customer_055,Karnataka,Home & Kitchen,Cookware Set,4,3010,0,12040.0,1867.55,Net Banking,2025,7,July,2025-07,15.511212624584717,0.0
ORD10484,2025-07-12,Customer_153,Kerala,Furniture,Table,2,4358,10,7844.4,1001.39,Cash,2025,7,July,2025-07,12.76566722757636,871.6
ORD10289,2025-07-13,Customer_058,Delhi,Electronics,Headphones,3,4629,10,12498.3,1034.38,Net Banking,2025,7,July,2025-07,8.27616555851596,1388.7
ORD10616,2025-07-13,Customer_075,Delhi,Clothing,Shoes,1,2881,10,2592.9,646.69,Debit Card,2025,7,July,2025-07,24.940799876586066,288.1
ORD10562,2025-07-15,Customer_158,Tamil Nadu,Clothing,T-Shirt,4,1846,0,7384.0,1070.41,Cash,2025,7,July,2025-07,14.496343445287108,0.0
ORD10564,2025-07-15,Customer_092,Maharashtra,Clothing,Backpack,5,1836,5,8721.0,811.48,Cash,2025,7,July,2025-07,9.304896227496846,459.0
ORD10640,2025-07-15,Customer_149,Telangana,Home & Kitchen,Bottle,4,1336,5,5076.8,427.89,Credit Card,2025,7,July,2025-07,8.428340687046958,267.2
ORD10366,2025-07-16,Customer_002,Maharashtra,Clothing,Jacket,3,3231,0,9693.0,1672.42,Credit Card,2025,7,July,2025-07,17.253894563086764,0.0
ORD10209,2025-07-16,Customer_130,Karnataka,Furniture,Office Chair,1,12156,20,9724.8,804.77,Debit Card,2025,7,July,2025-07,8.275440111878908,2431.2
ORD10535,2025-07-17,Customer_059,Maharashtra,Clothing,Jeans,3,1598,5,4554.3,419.43,Net Banking,2025,7,July,2025-07,9.209538238587708,239.7
ORD10419,2025-07-18,Customer_109,Andhra Pradesh,Home & Kitchen,Mixer,1,6199,0,6199.0,961.75,Credit Card,2025,7,July,2025-07,15.514599128891756,0.0
ORD10037,2025-07-18,Customer_075,Karnataka,Home & Kitchen,Air Fryer,3,7690,0,23070.0,2710.17,Debit Card,2025,7,July,2025-07,11.747594278283485,0.0
ORD10849,2025-07-18,Customer_175,Karnataka,Clothing,Jacket,2,3041,0,6082.0,1396.34,Debit Card,2025,7,July,2025-07,22.95856626109832,0.0
ORD10125,2025-07-18,Customer_043,Andhra Pradesh,Electronics,Headphones,5,6925,0,34625.0,5973.29,Net Banking,2025,7,July,2025-07,17.251379061371843,0.0
ORD10378,2025-07-19,Customer_038,Karnataka,Electronics,Monitor,2,19213,0,38426.0,6883.33,Credit Card,2025,7,July,2025-07,17.913209805860614,0.0
ORD10604,2025-07-19,Customer_142,Maharashtra,Furniture,Office Chair,4,13448,5,51102.4,7737.0,Net Banking,2025,7,July,2025-07,15.140189110491875,2689.6
ORD10852,2025-07-19,Customer_118,Tamil Nadu,Furniture,Office Chair,5,13584,20,54336.0,5625.04,Net Banking,2025,7,July,2025-07,10.352326266195524,13584.0
ORD10114,2025-07-19,Customer_118,Delhi,Furniture,Bookshelf,3,9344,0,28032.0,4977.68,Debit Card,2025,7,July,2025-07,17.757134703196346,0.0
ORD10539,2025-07-20,Customer_142,Kerala,Electronics,Headphones,2,3808,15,6473.6,1131.83,Cash,2025,7,July,2025-07,17.483780276816606,1142.4
ORD10790,2025-07-22,Customer_002,Tamil Nadu,Clothing,Jacket,2,2186,20,3497.6,475.32,Net Banking,2025,7,July,2025-07,13.589890210430008,874.4
ORD10321,2025-07-23,Customer_038,Tamil Nadu,Home & Kitchen,Mixer,4,3435,0,13740.0,1321.02,Cash,2025,7,July,2025-07,9.614410480349346,0.0
ORD10901,2025-07-23,Customer_052,Maharashtra,Electronics,Headphones,1,8557,5,8129.15,704.17,Debit Card,2025,7,July,2025-07,8.662283264547954,427.85
ORD10561,2025-07-23,Customer_086,Andhra Pradesh,Home & Kitchen,Dinner Set,4,4646,20,14867.2,1549.68,Net Banking,2025,7,July,2025-07,10.42348256564787,3716.8
ORD10615,2025-07-23,Customer_156,Karnataka,Furniture,Table,1,6014,0,6014.0,1012.36,Cash,2025,7,July,2025-07,16.833388759561025,0.0
ORD10084,2025-07-24,Customer_025,Maharashtra,Home & Kitchen,Cookware Set,3,2480,5,7068.0,1693.14,Cash,2025,7,July,2025-07,23.955008488964346,372.0
ORD10141,2025-07-24,Customer_022,Delhi,Home & Kitchen,Cookware Set,5,4097,5,19460.75,3045.8,Credit Card,2025,7,July,2025-07,15.650989812828387,1024.25
ORD10459,2025-07-25,Customer_142,Telangana,Clothing,Jeans,1,3356,5,3188.2,298.52,UPI,2025,7,July,2025-07,9.363277084248164,167.8
ORD10925,2025-07-26,Customer_172,Karnataka,Electronics,Laptop,5,70851,15,301116.75,44743.47,Net Banking,2025,7,July,2025-07,14.859176714679606,53138.25
ORD10448,2025-07-26,Customer_151,Kerala,Furniture,Bookshelf,1,11315,20,9052.0,1334.02,Net Banking,2025,7,July,2025-07,14.73729562527618,2263.0
ORD10403,2025-07-26,Customer_103,Delhi,Clothing,Jeans,4,1206,10,4341.6,1062.76,Credit Card,2025,7,July,2025-07,24.478533259627785,482.4
ORD10839,2025-07-27,Customer_054,Maharashtra,Home & Kitchen,Air Fryer,4,9575,5,36385.0,5342.44,Cash,2025,7,July,2025-07,14.683083688333104,1915.0
ORD10022,2025-07-28,Customer_125,Kerala,Electronics,Laptop,2,51530,0,103060.0,19775.89,UPI,2025,7,July,2025-07,19.188715311469046,0.0
ORD10573,2025-07-28,Customer_140,Andhra Pradesh,Electronics,Keyboard,2,4706,0,9412.0,1036.3,Credit Card,2025,7,July,2025-07,11.010412239694007,0.0
ORD10907,2025-07-28,Customer_058,Telangana,Furniture,Desk,2,17486,10,31474.8,5240.93,Credit Card,2025,7,July,2025-07,16.651193971049857,3497.2
ORD10807,2025-07-29,Customer_197,Telangana,Home & Kitchen,Dinner Set,4,3512,0,14048.0,3151.62,UPI,2025,7,July,2025-07,22.434652619589976,0.0
ORD10296,2025-07-29,Customer_042,Maharashtra,Home & Kitchen,Dinner Set,5,3036,5,14421.0,1385.15,UPI,2025,7,July,2025-07,9.605089799597808,759.0
ORD10569,2025-07-29,Customer_177,Kerala,Clothing,Jacket,4,5917,5,22484.6,3670.37,Cash,2025,7,July,2025-07,16.323928377645146,1183.4
ORD10993,2025-07-30,Customer_120,Maharashtra,Furniture,Table,1,11778,10,10600.2,1341.75,Cash,2025,7,July,2025-07,12.657780041886003,1177.8
ORD10543,2025-07-30,Customer_109,Kerala,Clothing,Jeans,1,2914,10,2622.6,229.45,UPI,2025,7,July,2025-07,8.748951422252727,291.4
ORD10580,2025-07-30,Customer_114,Kerala,Furniture,Sofa,1,26944,5,25596.8,3078.71,Debit Card,2025,7,July,2025-07,12.027714401800225,1347.2
ORD10906,2025-07-31,Customer_184,Andhra Pradesh,Furniture,Sofa,2,16932,0,33864.0,6598.39,Net Banking,2025,7,July,2025-07,19.48496928892039,0.0
ORD10224,2025-07-31,Customer_186,Delhi,Home & Kitchen,Bottle,5,858,10,3861.0,521.76,Cash,2025,7,July,2025-07,13.513597513597514,429.0
ORD10275,2025-08-01,Customer_063,Maharashtra,Electronics,Laptop,4,50463,0,201852.0,34179.59,UPI,2025,8,August,2025-08,16.932995462021676,0.0
ORD10438,2025-08-02,Customer_049,Karnataka,Home & Kitchen,Air Fryer,4,5841,5,22195.8,3859.9,Debit Card,2025,8,August,2025-08,17.390226979879078,1168.2
ORD10658,2025-08-02,Customer_081,Andhra Pradesh,Clothing,Shoes,3,3884,15,9904.2,1627.86,Net Banking,2025,8,August,2025-08,16.436057430181133,1747.8
ORD10739,2025-08-02,Customer_067,Maharashtra,Electronics,Headphones,1,2378,0,2378.0,580.61,Credit Card,2025,8,August,2025-08,24.415895710681244,0.0
ORD10206,2025-08-02,Customer_176,Maharashtra,Electronics,Monitor,1,21132,0,21132.0,4648.12,Cash,2025,8,August,2025-08,21.995646413022904,0.0
ORD10390,2025-08-03,Customer_005,Delhi,Electronics,Headphones,5,3070,0,15350.0,1376.43,Net Banking,2025,8,August,2025-08,8.966970684039088,0.0
ORD10937,2025-08-03,Customer_020,Maharashtra,Furniture,Sofa,1,40372,15,34316.2,4445.02,Debit Card,2025,8,August,2025-08,12.953124180416248,6055.8
ORD10420,2025-08-03,Customer_039,Telangana,Furniture,Office Chair,3,14655,5,41766.75,7944.02,Cash,2025,8,August,2025-08,19.01996205115313,2198.25
ORD10040,2025-08-03,Customer_114,Andhra Pradesh,Clothing,Shoes,5,4513,5,21436.75,5054.6,Cash,2025,8,August,2025-08,23.579133963870458,1128.25
ORD10236,2025-08-04,Customer_176,Delhi,Home & Kitchen,Bottle,1,647,0,647.0,120.54,Credit Card,2025,8,August,2025-08,18.630602782071097,0.0
ORD10881,2025-08-04,Customer_190,Tamil Nadu,Electronics,Keyboard,4,3973,0,15892.0,3551.22,UPI,2025,8,August,2025-08,22.34596023156305,0.0
ORD10914,2025-08-04,Customer_055,Tamil Nadu,Furniture,Sofa,3,39272,0,117816.0,19103.8,Credit Card,2025,8,August,2025-08,16.214945338493923,0.0
ORD10626,2025-08-05,Customer_188,Delhi,Furniture,Office Chair,2,16836,10,30304.8,3497.59,UPI,2025,8,August,2025-08,11.541372983817746,3367.2
ORD10847,2025-08-05,Customer_017,Tamil Nadu,Furniture,Desk,4,7102,0,28408.0,4786.53,Net Banking,2025,8,August,2025-08,16.849232610532244,0.0
ORD10825,2025-08-06,Customer_183,Tamil Nadu,Home & Kitchen,Mixer,1,3219,0,3219.0,738.69,Cash,2025,8,August,2025-08,22.947809878844364,0.0
ORD10291,2025-08-06,Customer_029,Tamil Nadu,Electronics,Monitor,4,20431,10,73551.6,9929.48,Cash,2025,8,August,2025-08,13.500019034256223,8172.4
ORD10348,2025-08-07,Customer_099,Karnataka,Home & Kitchen,Bottle,4,928,5,3526.4,653.3,UPI,2025,8,August,2025-08,18.525975499092556,185.6
ORD10506,2025-08-07,Customer_032,Karnataka,Electronics,Keyboard,4,3460,15,11764.0,1769.35,Cash,2025,8,August,2025-08,15.040377422645356,2076.0
ORD10883,2025-08-08,Customer_164,Kerala,Clothing,Jacket,4,3523,5,13387.4,1452.91,Debit Card,2025,8,August,2025-08,10.85281682776342,704.6
ORD10884,2025-08-09,Customer_039,Tamil Nadu,Home & Kitchen,Air Fryer,4,5592,0,22368.0,2247.13,Net Banking,2025,8,August,2025-08,10.046182045779686,0.0
ORD10500,2025-08-09,Customer_012,Maharashtra,Home & Kitchen,Bottle,1,1086,0,1086.0,234.54,Debit Card,2025,8,August,2025-08,21.596685082872927,0.0
ORD10383,2025-08-09,Customer_160,Karnataka,Home & Kitchen,Dinner Set,1,2474,0,2474.0,277.8,Net Banking,2025,8,August,2025-08,11.228779304769605,0.0
ORD10344,2025-08-09,Customer_137,Tamil Nadu,Furniture,Desk,4,23154,0,92616.0,19272.49,Credit Card,2025,8,August,2025-08,20.809028677550316,0.0
ORD10775,2025-08-12,Customer_083,Karnataka,Furniture,Bookshelf,2,7213,0,14426.0,3029.33,UPI,2025,8,August,2025-08,20.999098849299873,0.0
ORD10755,2025-08-13,Customer_025,Delhi,Furniture,Bookshelf,2,6237,5,11850.3,2526.2,Cash,2025,8,August,2025-08,21.317603773744125,623.7
ORD10876,2025-08-13,Customer_138,Telangana,Clothing,Jeans,4,3194,20,10220.8,1172.54,UPI,2025,8,August,2025-08,11.472096117720728,2555.2
ORD10397,2025-08-14,Customer_115,Andhra Pradesh,Home & Kitchen,Dinner Set,1,5000,10,4500.0,707.45,Debit Card,2025,8,August,2025-08,15.721111111111114,500.0
ORD10279,2025-08-14,Customer_041,Maharashtra,Electronics,Monitor,4,20834,10,75002.4,14624.07,UPI,2025,8,August,2025-08,19.498136059646093,8333.6
ORD10368,2025-08-14,Customer_101,Tamil Nadu,Furniture,Sofa,3,49587,0,148761.0,28029.79,Credit Card,2025,8,August,2025-08,18.842162932489025,0.0
ORD10020,2025-08-14,Customer_185,Kerala,Clothing,Backpack,4,3233,5,12285.4,1845.75,Cash,2025,8,August,2025-08,15.023930844742539,646.6
ORD10702,2025-08-15,Customer_200,Delhi,Home & Kitchen,Mixer,2,7023,0,14046.0,2720.84,Debit Card,2025,8,August,2025-08,19.370924106507193,0.0
ORD10526,2025-08-15,Customer_175,Telangana,Clothing,Backpack,5,1843,0,9215.0,817.33,UPI,2025,8,August,2025-08,8.869560499186111,0.0
ORD10278,2025-08-17,Customer_077,Telangana,Furniture,Bookshelf,2,5866,10,10558.8,2266.68,Cash,2025,8,August,2025-08,21.467212183202637,1173.2
ORD10995,2025-08-17,Customer_166,Tamil Nadu,Home & Kitchen,Dinner Set,4,4430,0,17720.0,4290.32,Cash,2025,8,August,2025-08,24.211738148984196,0.0
ORD10057,2025-08-17,Customer_037,Maharashtra,Home & Kitchen,Dinner Set,1,4866,5,4622.7,567.2,Cash,2025,8,August,2025-08,12.269885564713265,243.3
ORD10827,2025-08-18,Customer_152,Maharashtra,Clothing,Jeans,4,3620,0,14480.0,1435.55,Debit Card,2025,8,August,2025-08,9.914019337016574,0.0
ORD10813,2025-08-18,Customer_098,Karnataka,Electronics,Headphones,3,6818,15,17385.9,3520.04,Net Banking,2025,8,August,2025-08,20.246521606589248,3068.1
ORD10475,2025-08-19,Customer_189,Karnataka,Clothing,Jacket,5,4980,0,24900.0,5953.82,Cash,2025,8,August,2025-08,23.910923694779115,0.0
ORD10668,2025-08-19,Customer_006,Karnataka,Home & Kitchen,Cookware Set,1,1659,15,1410.15,244.79,Cash,2025,8,August,2025-08,17.359146190121617,248.85
ORD10273,2025-08-20,Customer_091,Karnataka,Home & Kitchen,Dinner Set,2,3280,0,6560.0,1321.85,UPI,2025,8,August,2025-08,20.15015243902439,0.0
ORD10269,2025-08-20,Customer_094,Tamil Nadu,Clothing,Backpack,2,2768,15,4705.6,649.2,UPI,2025,8,August,2025-08,13.79632777966678,830.4
ORD10121,2025-08-21,Customer_126,Andhra Pradesh,Home & Kitchen,Air Fryer,3,10659,5,30378.15,2638.16,Cash,2025,8,August,2025-08,8.684399807098194,1598.85
ORD10617,2025-08-23,Customer_039,Tamil Nadu,Electronics,Keyboard,1,1898,5,1803.1,185.7,UPI,2025,8,August,2025-08,10.29892962120792,94.9
ORD10829,2025-08-24,Customer_022,Karnataka,Clothing,Jacket,3,2772,0,8316.0,1918.37,UPI,2025,8,August,2025-08,23.068422318422314,0.0
ORD10232,2025-08-24,Customer_142,Andhra Pradesh,Home & Kitchen,Dinner Set,3,1178,0,3534.0,744.47,Debit Card,2025,8,August,2025-08,21.06593095642332,0.0
ORD10529,2025-08-25,Customer_142,Telangana,Furniture,Bookshelf,3,7761,10,20954.7,3398.01,Debit Card,2025,8,August,2025-08,16.21598018582943,2328.3
ORD10522,2025-08-25,Customer_001,Maharashtra,Clothing,Jacket,4,2275,0,9100.0,980.73,Cash,2025,8,August,2025-08,10.777252747252748,0.0
ORD10725,2025-08-25,Customer_108,Kerala,Electronics,Headphones,5,10120,5,48070.0,9360.76,Credit Card,2025,8,August,2025-08,19.473184938631164,2530.0
ORD10346,2025-08-25,Customer_011,Karnataka,Clothing,Jacket,3,4301,20,10322.4,1703.12,Credit Card,2025,8,August,2025-08,16.4992637371154,2580.6
ORD10347,2025-08-25,Customer_069,Karnataka,Clothing,Jacket,4,4514,0,18056.0,3685.99,Debit Card,2025,8,August,2025-08,20.41421134249003,0.0
ORD10511,2025-08-26,Customer_153,Karnataka,Electronics,Headphones,5,7207,5,34233.25,6379.73,Net Banking,2025,8,August,2025-08,18.636062892071305,1801.75
ORD10155,2025-08-26,Customer_025,Maharashtra,Electronics,Laptop,5,63351,10,285079.5,61840.44,UPI,2025,8,August,2025-08,21.69234897633818,31675.5
ORD10987,2025-08-26,Customer_123,Delhi,Home & Kitchen,Bottle,1,904,5,858.8,91.45,Credit Card,2025,8,August,2025-08,10.648579413134607,45.2
ORD10198,2025-08-26,Customer_018,Andhra Pradesh,Home & Kitchen,Air Fryer,2,6315,10,11367.0,1703.94,UPI,2025,8,August,2025-08,14.99023489047242,1263.0
ORD10745,2025-08-27,Customer_034,Karnataka,Clothing,T-Shirt,5,1372,0,6860.0,789.99,UPI,2025,8,August,2025-08,11.515889212827988,0.0
ORD10424,2025-08-27,Customer_047,Delhi,Clothing,Shoes,2,3400,0,6800.0,1293.97,Credit Card,2025,8,August,2025-08,19.028970588235296,0.0
ORD10691,2025-08-29,Customer_163,Karnataka,Furniture,Desk,2,20087,5,38165.3,7046.14,Credit Card,2025,8,August,2025-08,18.462163273968763,2008.7
ORD10249,2025-08-30,Customer_013,Tamil Nadu,Electronics,Monitor,5,15716,10,70722.0,11252.38,Cash,2025,8,August,2025-08,15.910720850654675,7858.0
ORD10924,2025-08-31,Customer_152,Telangana,Clothing,Jacket,2,3690,5,7011.0,569.2,Debit Card,2025,8,August,2025-08,8.118670660390816,369.0
ORD10981,2025-08-31,Customer_136,Delhi,Home & Kitchen,Mixer,4,6605,5,25099.0,2722.9,Credit Card,2025,8,August,2025-08,10.848639388023427,1321.0
ORD10242,2025-09-03,Customer_138,Kerala,Clothing,Shoes,5,1693,5,8041.75,1804.62,Debit Card,2025,9,September,2025-09,22.44063792085056,423.25
ORD10164,2025-09-03,Customer_027,Delhi,Home & Kitchen,Cookware Set,5,3720,5,17670.0,1517.75,Credit Card,2025,9,September,2025-09,8.589417091114884,930.0
ORD10446,2025-09-03,Customer_016,Karnataka,Clothing,Jeans,4,3372,5,12813.6,2257.69,Net Banking,2025,9,September,2025-09,17.61948242492352,674.4
ORD10422,2025-09-04,Customer_174,Karnataka,Furniture,Bookshelf,4,4054,10,14594.4,3186.44,Credit Card,2025,9,September,2025-09,21.833305925560488,1621.6
ORD10087,2025-09-04,Customer_044,Tamil Nadu,Furniture,Bookshelf,4,9450,5,35910.0,4232.17,Debit Card,2025,9,September,2025-09,11.785491506544139,1890.0
ORD10253,2025-09-05,Customer_035,Tamil Nadu,Home & Kitchen,Cookware Set,1,5957,5,5659.15,479.53,Credit Card,2025,9,September,2025-09,8.473534011291449,297.85
ORD10855,2025-09-05,Customer_188,Karnataka,Clothing,Backpack,5,2647,10,11911.5,1101.48,Net Banking,2025,9,September,2025-09,9.24719808588339,1323.5
ORD10879,2025-09-06,Customer_177,Tamil Nadu,Electronics,Mobile,1,44430,20,35544.0,2844.89,Net Banking,2025,9,September,2025-09,8.003854377672743,8886.0
ORD10861,2025-09-06,Customer_010,Maharashtra,Home & Kitchen,Bottle,3,577,0,1731.0,196.07,Cash,2025,9,September,2025-09,11.326978625072211,0.0
ORD10314,2025-09-07,Customer_048,Kerala,Clothing,Shoes,4,6943,5,26383.4,4418.12,Credit Card,2025,9,September,2025-09,16.745832606866436,1388.6
ORD10299,2025-09-08,Customer_177,Andhra Pradesh,Electronics,Mobile,4,18588,5,70634.4,13453.31,Debit Card,2025,9,September,2025-09,19.04639948806814,3717.6
ORD10410,2025-09-08,Customer_159,Delhi,Furniture,Office Chair,2,8273,10,14891.4,3717.15,UPI,2025,9,September,2025-09,24.9617228736049,1654.6
ORD10644,2025-09-09,Customer_200,Telangana,Electronics,Headphones,1,10165,0,10165.0,1264.5,Debit Card,2025,9,September,2025-09,12.439744220363993,0.0
ORD10576,2025-09-09,Customer_171,Tamil Nadu,Furniture,Table,5,14559,10,65515.5,11916.69,UPI,2025,9,September,2025-09,18.189115552808115,7279.5
ORD10229,2025-09-10,Customer_167,Maharashtra,Electronics,Monitor,2,23868,15,40575.6,7214.79,Net Banking,2025,9,September,2025-09,17.781104900482063,7160.4
ORD10324,2025-09-11,Customer_065,Delhi,Furniture,Table,1,7808,10,7027.2,773.5,Debit Card,2025,9,September,2025-09,11.007229052823316,780.8
ORD10143,2025-09-11,Customer_187,Tamil Nadu,Home & Kitchen,Cookware Set,5,4159,15,17675.75,4030.37,Debit Card,2025,9,September,2025-09,22.801691583101142,3119.25
ORD10315,2025-09-12,Customer_065,Andhra Pradesh,Clothing,Backpack,2,1789,0,3578.0,337.98,Cash,2025,9,September,2025-09,9.4460592509782,0.0
ORD10353,2025-09-12,Customer_167,Telangana,Electronics,Headphones,4,7401,5,28123.8,5200.32,UPI,2025,9,September,2025-09,18.490815608132614,1480.2
ORD10605,2025-09-12,Customer_118,Tamil Nadu,Clothing,T-Shirt,2,1046,10,1882.8,335.74,Net Banking,2025,9,September,2025-09,17.831952411302314,209.2
ORD10828,2025-09-12,Customer_046,Maharashtra,Furniture,Sofa,1,35963,10,32366.7,4833.07,Debit Card,2025,9,September,2025-09,14.932229729938484,3596.3
ORD10400,2025-09-12,Customer_094,Karnataka,Electronics,Monitor,4,12361,5,46971.8,5761.07,Cash,2025,9,September,2025-09,12.264954717511356,2472.2
ORD10339,2025-09-12,Customer_076,Andhra Pradesh,Home & Kitchen,Dinner Set,2,1909,5,3627.1,680.11,Cash,2025,9,September,2025-09,18.750792644261256,190.9
ORD10359,2025-09-13,Customer_031,Tamil Nadu,Electronics,Keyboard,3,2656,15,6772.8,1092.75,Debit Card,2025,9,September,2025-09,16.134390503189227,1195.2
ORD10834,2025-09-14,Customer_163,Tamil Nadu,Home & Kitchen,Cookware Set,4,5926,10,21333.6,2687.93,UPI,2025,9,September,2025-09,12.599514381070238,2370.4
ORD10276,2025-09-15,Customer_029,Andhra Pradesh,Home & Kitchen,Cookware Set,4,2355,0,9420.0,1871.11,Net Banking,2025,9,September,2025-09,19.86316348195329,0.0
ORD10811,2025-09-15,Customer_057,Tamil Nadu,Clothing,Jeans,4,3195,5,12141.0,2104.21,UPI,2025,9,September,2025-09,17.331438925953382,639.0
ORD10551,2025-09-15,Customer_110,Delhi,Electronics,Headphones,4,5258,15,17877.2,1664.76,Net Banking,2025,9,September,2025-09,9.312196540845322,3154.8
ORD10318,2025-09-15,Customer_090,Karnataka,Electronics,Monitor,2,25977,0,51954.0,9518.65,Debit Card,2025,9,September,2025-09,18.321303460753743,0.0
ORD10678,2025-09-16,Customer_024,Tamil Nadu,Home & Kitchen,Dinner Set,1,4702,0,4702.0,1023.75,Credit Card,2025,9,September,2025-09,21.772649936197364,0.0
ORD10312,2025-09-16,Customer_078,Maharashtra,Clothing,Jacket,1,3675,15,3123.75,758.44,Net Banking,2025,9,September,2025-09,24.27979191676671,551.25
ORD10836,2025-09-16,Customer_046,Delhi,Home & Kitchen,Air Fryer,1,8320,10,7488.0,1798.24,Credit Card,2025,9,September,2025-09,24.014957264957264,832.0
ORD10940,2025-09-16,Customer_101,Tamil Nadu,Furniture,Table,1,5296,5,5031.2,1151.66,UPI,2025,9,September,2025-09,22.89036412784227,264.8
ORD10717,2025-09-16,Customer_127,Karnataka,Clothing,Backpack,5,3479,5,16525.25,1460.3,Net Banking,2025,9,September,2025-09,8.83678007897006,869.75
ORD10689,2025-09-19,Customer_162,Tamil Nadu,Clothing,Backpack,5,3141,0,15705.0,2826.25,Credit Card,2025,9,September,2025-09,17.995861190703597,0.0
